time,pm_sepuluh,pm_duakomalima,sulfur_dioksida,karbon_monoksida,ozon,nitrogen_dioksida,kategori,tempmax,tempmin,humidity,dew,precip,precipprob,precipcover,windgust,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex
2023-08-11,75,89,54,6,44,18,SEDANG,90.8,77.0,75.4,74.2,0.0,0,0.0,16.1,12.4,32.2,45.1,3.3,262.1,22.6,9
2023-08-12,71,81,54,6,39,16,SEDANG,90.9,75.7,69.1,70.9,0.0,0,0.0,21.0,12.5,68.5,33.2,3.9,245.1,21.2,9
2023-08-13,67,78,55,7,36,17,SEDANG,90.9,73.9,73.3,72.0,0.0,0,0.0,20.1,13.6,72.0,36.3,3.7,236.7,20.4,8
2023-08-14,70,84,58,7,40,18,SEDANG,92.1,73.9,70.8,71.8,0.0,0,0.0,16.8,13.1,79.2,43.6,3.9,256.2,22.3,9
2023-08-15,76,90,59,8,37,22,SEDANG,90.9,75.2,71.9,72.5,0.0,0,0.0,15.9,10.7,68.1,47.5,3.7,238.5,20.7,8
2023-08-16,69,91,56,8,44,21,SEDANG,91.6,75.7,69.5,72.2,0.0,0,0.0,17.4,13.1,12.8,41.7,3.6,244.4,21.2,9
2023-08-17,75,82,54,8,30,24,SEDANG,92.1,73.9,67.6,70.8,0.0,0,0.0,21.9,15.8,31.9,38.8,3.9,232.0,19.9,8
2023-08-18,52,59,52,6,37,17,SEDANG,89.6,75.2,68.8,71.6,0.0,0,0.0,18.6,10.6,277.8,49.1,3.9,229.2,20.0,8
2023-08-19,61,75,52,6,39,17,SEDANG,91.4,75.7,72.3,73.2,0.0,0,0.0,18.6,13.5,61.2,44.3,3.7,239.3,20.7,8
2023-08-20,63,75,53,5,38,13,SEDANG,93.4,78.3,69.6,73.3,0.0,0,0.0,20.8,12.5,71.3,43.7,4.1,248.5,21.3,8
2023-08-21,65,77,53,6,37,15,SEDANG,91.5,76.3,69.6,72.5,0.0,0,0.0,14.5,15.3,67.6,49.4,3.9,238.2,20.6,9
2023-08-22,61,77,54,7,36,20,SEDANG,90.3,74.5,70.1,71.9,0.0,0,0.0,18.3,14.7,77.7,43.6,3.8,263.2,23.0,9
2023-08-23,73,90,53,10,44,26,SEDANG,90.9,75.2,69.4,72.3,0.0,0,0.0,15.2,16.9,60.6,41.7,3.8,249.9,21.6,8
2023-08-24,71,93,54,6,38,17,SEDANG,92.7,76.3,71.1,73.3,0.0,0,0.0,17.7,18.6,77.2,36.1,3.9,266.7,23.1,9
2023-08-25,73,93,55,7,44,21,SEDANG,92.7,75.7,72.7,74.0,0.0,0,0.0,16.3,13.9,39.7,43.6,3.7,252.0,21.8,8
2023-08-26,66,75,52,4,43,11,SEDANG,90.9,80.6,73.8,75.0,0.0,0,0.0,14.1,10.2,13.6,55.9,3.7,236.3,20.4,8
2023-08-27,68,89,53,6,45,15,SEDANG,89.6,77.0,77.8,75.0,0.088,100,4.17,19.7,13.9,350.0,56.0,3.4,229.0,19.9,8
2023-08-28,74,87,53,10,29,26,SEDANG,90.9,75.1,73.2,72.5,0.0,0,0.0,15.0,12.8,75.3,53.2,3.6,221.1,19.1,8
2023-08-29,73,91,56,7,33,24,SEDANG,92.1,73.9,71.1,72.5,0.0,0,0.0,17.9,16.2,57.6,40.9,3.8,246.5,21.4,9
2023-08-30,75,97,57,7,45,22,SEDANG,93.9,74.7,72.2,72.5,0.0,0,0.0,17.7,17.2,72.1,37.7,3.9,268.2,23.2,9
2023-08-31,76,105,42,10,49,27,TIDAK SEHAT,93.4,73.4,73.1,72.7,0.0,0,0.0,13.6,11.2,320.3,34.5,3.3,270.6,23.6,9
2023-08-01,64,73,55,10,21,14,SEDANG,91.4,73.9,70.0,72.2,0.0,0,0.0,20.8,25.7,81.9,33.6,4.4,251.3,21.6,9
2023-08-02,64,75,54,9,22,12,SEDANG,90.3,79.3,75.2,75.2,0.006,100,4.17,15.4,8.1,107.2,59.5,3.9,221.2,19.1,8
2023-08-03,70,82,53,7,22,12,SEDANG,92.1,77.5,74.6,75.6,0.001,100,4.17,15.4,12.8,95.1,42.7,3.6,233.1,20.2,8
2023-08-04,70,83,53,8,21,11,SEDANG,93.4,77.0,74.6,75.0,0.0,0,0.0,15.0,16.9,75.5,44.0,3.7,241.8,20.8,8
2023-09-01,71,101,42,12,35,37,TIDAK SEHAT,92.1,73.9,72.2,72.3,0.0,0,0.0,16.8,13.6,10.0,43.3,3.4,282.8,24.5,10
2023-09-02,74,108,43,11,34,33,TIDAK SEHAT,90.9,76.5,71.4,72.5,0.0,0,0.0,18.8,9.2,330.0,56.1,3.6,251.6,21.9,9
2023-09-03,63,93,43,11,42,20,SEDANG,93.9,75.7,66.3,70.2,0.0,0,0.0,15.7,13.9,68.6,42.2,3.6,223.6,19.3,9
2023-09-04,62,89,45,11,31,29,SEDANG,92.7,73.9,60.0,66.7,0.0,0,0.0,17.4,14.5,88.8,40.1,4.2,266.4,23.0,9
2023-09-05,66,99,46,16,27,36,SEDANG,92.1,70.9,61.6,67.4,0.0,0,0.0,23.0,16.6,79.7,30.2,4.1,290.5,24.9,10
2023-09-06,60,93,47,16,32,35,SEDANG,93.9,73.4,62.8,69.2,0.0,0,0.0,17.2,14.2,26.8,36.6,3.9,283.8,24.6,10
2023-09-07,62,95,47,15,33,30,SEDANG,92.1,75.2,68.3,72.0,0.0,0,0.0,16.1,11.2,342.7,38.2,4.0,271.6,23.3,10
2023-09-08,66,102,49,14,24,34,TIDAK SEHAT,93.4,77.5,70.7,73.5,0.0,0,0.0,18.3,16.1,67.4,39.8,3.8,260.2,22.3,9
2023-09-09,46,88,54,13,26,27,SEDANG,92.7,77.5,70.9,73.3,0.0,0,0.0,16.3,13.9,24.8,46.6,3.7,254.6,22.1,8
2023-09-10,58,82,41,11,29,23,SEDANG,92.1,75.2,67.5,70.8,0.0,0,0.0,21.9,11.8,335.9,44.9,4.0,246.1,21.1,8
2023-09-11,62,91,41,10,35,29,SEDANG,94.5,74.7,63.8,69.9,0.0,0,0.0,15.9,22.2,72.8,40.6,4.2,265.8,22.8,9
2023-09-12,56,82,41,10,18,24,SEDANG,94.5,74.7,64.0,70.4,0.0,0,0.0,22.6,21.1,74.9,32.6,4.4,289.1,25.2,10
2023-09-13,55,86,41,10,31,26,SEDANG,93.9,76.5,65.3,71.4,0.0,0,0.0,19.0,11.4,19.8,39.8,3.9,286.8,24.8,10
2023-09-14,55,73,42,9,29,29,SEDANG,92.7,75.7,62.8,69.4,0.0,0,0.0,15.9,14.7,27.5,38.2,4.0,268.5,23.1,9
2023-09-15,58,82,44,8,29,27,SEDANG,93.2,75.7,64.7,70.8,0.0,0,0.0,19.2,17.2,74.8,30.9,4.1,270.8,23.3,9
2023-09-16,60,88,46,7,33,26,SEDANG,95.0,75.7,66.5,71.9,0.0,0,0.0,20.6,18.3,53.0,33.3,4.0,285.5,24.6,10
2023-09-17,57,76,43,6,33,20,SEDANG,93.2,76.3,66.6,72.3,0.0,0,0.0,14.5,14.5,24.7,44.9,3.9,264.8,22.8,9
2023-09-18,53,76,42,6,32,20,SEDANG,93.2,78.8,68.5,73.5,0.0,0,0.0,13.9,20.2,341.1,45.7,4.0,253.5,21.7,8
2023-09-19,60,88,41,9,33,30,SEDANG,90.7,79.3,71.1,74.2,0.078,100,12.5,15.9,11.8,0.4,55.6,3.6,249.1,21.6,9
2023-09-20,62,84,43,8,21,33,SEDANG,95.0,76.2,69.2,72.9,0.016,100,8.33,13.0,14.5,61.4,37.6,4.1,256.4,22.0,9
2023-09-21,61,84,44,8,29,32,SEDANG,93.2,78.1,67.8,73.3,0.003,100,4.17,14.5,11.8,23.6,46.1,3.8,262.3,22.8,9
2023-09-22,60,87,44,9,29,30,SEDANG,96.1,75.7,66.0,71.7,0.0,0,0.0,23.0,16.2,1.1,40.7,4.0,291.5,25.2,10
2023-09-23,57,86,45,8,33,31,SEDANG,91.4,75.2,64.6,70.3,0.0,0,0.0,15.2,14.2,50.4,48.5,3.9,256.3,22.2,8
2023-09-24,55,78,44,7,30,23,SEDANG,93.2,75.2,65.9,71.3,0.0,0,0.0,15.7,13.9,3.9,42.4,3.9,291.0,25.0,10
2023-09-25,59,84,46,9,35,30,SEDANG,97.5,75.7,60.5,69.4,0.0,0,0.0,15.9,17.7,23.8,29.1,4.2,289.3,24.9,10
2023-09-26,58,89,45,8,27,34,SEDANG,96.8,76.3,58.1,68.7,0.0,0,0.0,19.0,15.8,44.1,36.6,3.9,284.5,24.5,10
2023-09-27,57,88,46,9,23,33,SEDANG,97.3,74.5,56.1,66.7,0.0,0,0.0,26.4,20.5,77.8,30.1,4.4,302.5,26.0,10
2023-09-28,58,99,46,8,29,23,SEDANG,96.8,75.7,58.6,68.1,0.0,0,0.0,32.2,23.9,78.6,26.3,4.3,307.5,26.6,10
2023-09-29,58,88,47,8,29,22,SEDANG,98.1,75.7,59.1,68.3,0.0,0,0.0,19.7,24.0,63.0,23.8,4.1,293.4,25.4,10
2023-09-30,-,-,-,-,-,-,TIDAK ADA DATA,94.5,77.0,69.5,73.1,0.0,0,0.0,15.4,13.5,256.4,34.9,3.8,289.9,24.9,10
2023-10-17,69,89,21,6,42,18,SEDANG,99.9,78.8,59.5,70.8,0.0,0,0.0,23.7,22.4,76.3,36.6,3.8,299.4,25.8,10
2023-10-18,75,104,22,9,41,26,TIDAK SEHAT,97.5,77.5,62.9,71.5,0.0,0,0.0,20.6,15.2,42.7,32.9,4.2,285.5,24.7,10
2023-10-19,73,91,23,6,38,20,SEDANG,95.0,78.1,65.5,73.4,0.0,0,0.0,26.4,18.0,70.2,38.1,4.3,302.0,26.0,10
2023-10-20,62,81,23,6,31,20,SEDANG,96.3,80.6,67.7,73.9,0.0,0,0.0,16.8,15.8,68.4,41.5,4.1,264.6,22.8,10
2023-10-21,67,89,21,10,28,28,SEDANG,95.5,79.9,66.6,73.6,0.0,0,0.0,21.9,16.6,28.7,37.6,3.8,272.6,23.4,10
2023-10-22,60,78,20,7,32,16,SEDANG,98.8,78.8,63.8,72.6,0.0,0,0.0,16.6,11.1,7.0,43.2,3.9,250.7,21.8,9
2023-10-23,64,85,21,7,31,20,SEDANG,95.0,78.8,64.3,72.1,0.0,0,0.0,15.9,12.1,34.3,40.0,3.9,289.2,24.9,10
2023-10-24,66,90,23,8,30,26,SEDANG,93.4,78.8,66.5,72.5,0.0,0,0.0,17.4,12.8,339.9,45.2,3.6,243.6,21.1,8
2023-10-25,64,85,22,8,37,28,SEDANG,93.9,77.0,73.6,74.3,0.006,100,8.33,16.8,18.9,343.9,53.6,3.5,262.7,22.6,9
2023-10-26,78,106,28,13,35,40,TIDAK SEHAT,95.7,77.0,69.5,74.0,0.0,0,0.0,17.7,13.6,327.2,44.5,3.8,345.4,29.9,10
2023-10-27,82,109,24,12,39,33,TIDAK SEHAT,94.5,75.2,69.6,74.0,0.0,0,0.0,17.2,15.0,12.8,37.2,3.8,269.4,23.4,9
2023-10-28,72,93,20,9,39,26,SEDANG,98.8,77.0,65.8,72.2,0.0,0,0.0,23.0,18.0,43.1,28.2,4.1,315.5,27.3,10
2023-10-29,74,92,23,8,40,21,SEDANG,97.5,76.5,68.0,73.2,0.0,0,0.0,21.9,16.2,20.2,29.6,4.1,286.7,24.7,9
2023-10-30,65,86,20,8,43,21,SEDANG,95.7,76.5,67.1,73.2,0.0,0,0.0,14.8,14.3,298.1,35.1,4.3,275.0,23.8,9
2023-10-31,73,96,21,8,44,25,SEDANG,95.7,79.3,70.1,75.1,0.307,100,4.17,17.7,13.9,28.8,47.3,3.8,279.0,24.1,10
2023-10-01,70,91,54,7,36,5,SEDANG,92.7,75.2,70.1,73.2,0.0,0,0.0,18.1,13.9,14.6,41.4,3.6,282.2,24.2,10
2023-10-02,66,84,55,7,32,5,SEDANG,94.5,77.0,66.8,71.9,0.0,0,0.0,19.5,12.5,6.5,47.0,3.9,272.9,23.5,9
2023-10-03,56,68,54,8,32,4,SEDANG,93.7,77.5,64.3,71.5,0.0,0,0.0,19.0,15.5,324.9,39.9,4.2,267.0,23.0,10
2023-10-04,60,74,55,6,32,5,SEDANG,94.5,77.0,68.9,73.3,0.0,0,0.0,15.7,14.7,28.4,38.3,4.0,270.4,23.5,9
2023-10-05,64,79,55,5,26,4,SEDANG,95.0,77.0,70.3,74.3,0.0,0,0.0,20.8,18.6,67.6,33.4,3.9,298.0,25.7,10
2023-10-06,59,80,54,5,28,4,SEDANG,94.5,77.5,71.5,74.7,0.0,0,0.0,20.8,13.9,343.7,38.7,3.5,290.8,25.1,10
2023-10-07,66,88,54,4,28,3,SEDANG,95.5,77.5,70.8,74.6,0.0,0,0.0,15.4,15.5,14.2,37.8,3.8,271.6,23.5,9
2023-10-08,-,81,55,5,26,3,SEDANG,95.5,78.8,67.7,73.5,0.0,0,0.0,20.4,18.3,67.6,40.8,3.9,253.4,21.9,9
2023-10-09,56,71,54,6,25,2,SEDANG,97.5,77.5,67.9,73.6,0.0,0,0.0,21.9,21.6,53.6,37.1,4.2,267.7,23.0,9
2023-10-10,55,66,55,5,27,1,SEDANG,95.7,82.9,66.1,74.3,0.0,0,0.0,18.3,17.2,67.8,47.2,4.3,279.2,24.1,10
2023-10-11,63,76,54,4,25,3,SEDANG,95.0,81.1,67.6,74.5,0.02,100,4.17,15.7,14.3,45.6,51.9,3.8,281.6,24.3,10
2023-10-12,-,80,54,4,25,5,SEDANG,96.3,78.8,68.5,74.8,0.0,0,0.0,18.1,17.2,43.8,46.5,3.8,265.9,22.9,9
2023-10-13,67,93,54,5,32,2,SEDANG,96.3,81.1,68.6,75.0,0.004,100,4.17,16.3,20.2,328.7,46.8,3.6,248.2,21.4,9
2023-10-14,59,78,54,5,34,3,SEDANG,94.3,79.3,64.4,73.0,0.0,0,0.0,13.4,16.9,32.5,43.7,3.9,267.3,23.2,9
2023-10-15,57,72,54,6,28,2,SEDANG,97.5,79.3,61.3,71.5,0.0,0,0.0,15.2,22.4,70.1,44.9,4.1,261.2,22.5,9
2023-10-16,59,78,55,7,27,3,SEDANG,97.5,78.8,66.2,73.8,0.0,0,0.0,18.8,18.0,0.1,37.0,3.9,293.5,25.2,10
2023-11-01,61,86,42,8,38,41,SEDANG,94.5,78.8,71.2,74.5,0.001,100,4.17,15.4,15.0,20.0,54.2,4.0,261.9,22.7,9
2023-11-02,58,84,42,6,35,38,SEDANG,93.2,77.5,72.6,75.0,0.0,0,0.0,16.8,9.4,316.5,49.1,3.8,265.1,23.0,10
2023-11-03,64,89,43,9,39,37,SEDANG,95.2,77.5,71.4,74.7,0.0,0,0.0,17.2,11.6,291.2,46.8,3.7,263.0,22.9,9
2023-11-04,68,97,45,8,33,41,SEDANG,94.5,75.7,77.3,75.9,0.009,100,12.5,23.0,14.5,27.2,58.4,3.4,258.0,22.3,9
2023-11-05,51,63,44,8,40,29,SEDANG,91.6,75.7,83.0,75.9,1.071,100,4.17,17.9,12.1,89.1,60.0,3.4,202.9,17.6,8
2023-11-06,53,73,43,8,34,29,SEDANG,93.4,77.5,76.0,76.2,0.0,0,0.0,15.9,12.1,9.4,43.9,3.8,265.0,23.0,8
2023-11-07,60,85,43,7,37,30,SEDANG,93.2,78.7,73.8,75.7,0.0,0,0.0,18.3,15.6,326.7,41.2,4.1,270.2,23.5,9
2023-11-08,55,74,41,6,40,25,SEDANG,94.5,78.8,73.0,76.2,0.0,0,0.0,12.8,10.6,314.4,40.4,3.8,271.8,23.7,9
2023-11-09,61,89,44,6,46,30,SEDANG,93.9,78.8,72.8,75.5,0.0,0,0.0,15.4,11.4,310.7,45.7,3.3,258.7,22.5,9
2023-11-10,64,107,44,8,41,33,TIDAK SEHAT,93.2,76.3,76.5,75.9,0.032,100,4.17,14.3,11.8,201.0,54.0,3.5,262.1,22.6,9
2023-11-11,64,89,39,15,35,30,SEDANG,93.9,77.5,79.8,76.6,0.169,100,4.17,17.7,11.8,342.2,56.9,3.3,259.4,22.5,9
2023-11-12,57,79,42,16,45,25,SEDANG,94.5,78.8,74.4,75.2,0.003,100,4.17,15.0,11.1,271.7,45.8,3.8,246.6,21.2,8
2023-11-13,58,81,43,18,36,29,SEDANG,96.1,78.8,69.8,75.0,0.0,0,0.0,15.9,13.1,81.6,46.3,3.8,255.5,22.0,8
2023-11-14,57,79,43,16,34,26,SEDANG,94.5,79.3,76.6,76.7,1.11,100,4.17,18.1,13.9,90.6,51.4,3.9,230.6,20.0,8
2023-11-15,47,66,40,16,38,30,SEDANG,92.7,77.0,79.1,76.3,0.412,100,12.5,13.6,11.8,276.9,54.7,3.8,255.1,22.1,9
2023-11-16,57,81,42,16,41,37,SEDANG,94.5,78.8,73.3,75.4,0.45,100,4.17,15.4,11.3,274.1,52.3,4.0,262.7,22.6,9
2023-11-17,52,75,41,16,40,36,SEDANG,93.2,77.0,76.3,76.3,0.015,100,4.17,20.8,10.2,337.3,52.7,3.8,225.8,19.6,8
2023-11-18,53,120,41,14,34,31,TIDAK SEHAT,94.5,76.6,77.8,76.1,0.0,0,0.0,18.1,9.5,272.7,54.9,3.6,254.2,22.0,8
2023-11-19,54,80,43,16,32,24,SEDANG,94.5,77.5,75.9,76.7,0.116,100,8.33,12.3,11.4,310.3,55.0,3.9,288.4,25.0,10
2023-11-20,52,75,43,15,39,24,SEDANG,93.2,78.8,75.2,75.8,0.076,100,4.17,12.3,9.0,271.0,56.8,3.8,269.2,23.3,9
2023-11-21,57,87,44,15,36,30,SEDANG,93.2,78.8,74.8,76.6,0.006,100,4.17,16.3,11.3,20.6,51.0,3.8,246.1,21.3,7
2023-11-22,50,69,42,13,43,30,SEDANG,93.9,78.8,76.3,76.6,0.716,100,12.5,16.1,13.5,278.2,53.1,4.2,245.8,21.3,9
2023-11-23,56,93,44,11,38,30,SEDANG,89.6,77.9,80.1,76.5,0.0,0,0.0,16.1,12.1,236.8,53.5,3.6,225.3,19.5,8
2023-11-24,70,101,44,11,33,38,TIDAK SEHAT,90.9,78.8,82.4,77.3,1.027,100,8.33,27.7,11.4,314.9,60.5,3.2,217.1,18.6,7
2023-11-25,65,83,43,14,4,29,SEDANG,82.5,77.0,91.1,76.2,0.75,100,16.67,15.0,13.3,63.2,62.8,3.2,159.9,13.7,7
2023-11-26,55,75,43,15,15,25,SEDANG,90.2,75.2,79.0,75.3,0.022,100,8.33,21.9,11.4,2.9,52.1,3.8,241.5,20.8,8
2023-11-27,58,76,43,14,31,26,SEDANG,87.8,77.5,82.2,75.8,0.002,100,4.17,12.5,11.2,339.6,56.2,3.5,125.9,10.8,5
2023-11-28,62,96,45,15,29,34,SEDANG,91.4,77.0,76.1,75.3,0.002,100,4.17,15.2,11.8,39.5,57.8,3.7,188.9,16.4,7
2023-11-29,58,82,44,11,31,26,SEDANG,92.7,76.5,77.2,76.4,0.234,100,4.17,14.5,12.8,50.7,58.1,3.6,249.2,21.5,9
2023-11-30,38,67,43,12,34,34,SEDANG,91.6,77.0,84.6,76.6,0.561,100,16.67,12.3,10.4,229.2,62.0,3.7,242.2,20.9,8
2024-01-21,51.0,65.0,45.0,9.0,8.0,79.0,SEDANG,90.7,77.0,81.6,75.9,0.271,100,8.33,31.1,18.0,252.8,52.6,4.0,246.4,21.5,9
2024-01-22,27.0,34.0,45.0,5.0,8.0,56.0,SEDANG,94.1,77.0,72.5,74.3,0.0,0,0.0,30.0,18.1,258.8,48.0,4.5,201.7,17.2,8
2024-01-23,,52.0,46.0,6.0,9.0,51.0,SEDANG,93.2,78.8,74.6,75.3,0.0,0,0.0,27.7,16.1,240.4,45.0,4.6,218.5,18.9,7
2024-01-24,46.0,65.0,46.0,8.0,9.0,38.0,SEDANG,91.4,77.0,72.3,74.4,0.0,0,0.0,25.3,18.0,252.9,48.6,4.9,240.2,20.7,8
2024-01-25,37.0,55.0,47.0,7.0,11.0,28.0,SEDANG,93.9,78.3,74.0,75.6,0.0,0,0.0,17.0,15.8,268.8,44.8,4.6,269.3,23.2,9
2024-01-26,43.0,62.0,50.0,7.0,15.0,14.0,SEDANG,89.6,78.7,78.8,76.6,0.0,0,0.0,23.0,22.3,314.9,49.2,4.3,231.1,19.9,8
2024-01-27,40.0,52.0,48.0,8.0,12.0,10.0,SEDANG,82.1,75.7,91.8,76.5,0.768,100,29.17,19.0,9.0,251.2,76.7,3.5,179.2,15.4,8
2024-01-28,40.0,62.0,48.0,12.0,12.0,18.0,SEDANG,86.5,76.3,88.5,76.7,0.612,100,16.67,23.0,11.3,306.9,63.3,3.5,201.3,17.2,8
2024-01-29,33.0,44.0,47.0,14.0,12.0,24.0,BAIK,85.3,76.3,89.9,76.8,0.674,100,12.5,15.4,11.2,328.9,61.5,3.5,129.5,11.2,6
2024-01-30,58.0,46.0,48.0,22.0,12.0,33.0,SEDANG,85.5,76.5,88.4,77.1,1.372,100,12.5,21.9,9.9,326.9,64.0,3.5,125.0,10.8,6
2024-01-31,37.0,47.0,7.0,26.0,17.0,17.0,BAIK,86.6,77.0,85.8,76.4,3.325,100,16.67,18.1,10.6,283.0,67.3,3.4,153.6,13.3,5
2024-04-01,63.0,96.0,11.0,26.0,27.0,52.0,SEDANG,92.1,78.7,80.5,76.2,0.178,100,58.33,14.8,11.4,138.6,41.8,2.8,221.4,19.2,8
2024-04-02,67.0,97.0,14.0,28.0,28.0,62.0,SEDANG,89.5,77.5,78.5,76.2,0.038,100,4.17,14.3,10.3,19.4,48.5,3.1,223.7,19.3,8
2024-04-03,62.0,78.0,13.0,25.0,24.0,52.0,SEDANG,92.7,76.3,83.1,77.0,0.231,100,8.33,23.0,15.6,236.8,57.1,3.2,191.5,16.6,8
2024-04-04,48.0,63.0,12.0,30.0,24.0,51.0,SEDANG,92.7,77.5,78.8,76.7,0.001,100,4.17,15.9,12.1,310.2,45.6,3.7,251.7,21.7,9
2024-04-05,67.0,102.0,13.0,34.0,26.0,58.0,TIDAK SEHAT,89.1,79.3,80.6,77.1,0.114,100,4.17,14.5,11.1,284.1,49.7,3.2,228.2,19.7,8
2024-04-06,58.0,83.0,15.0,28.0,29.0,39.0,SEDANG,92.7,77.5,80.3,76.8,0.003,100,4.17,12.3,11.1,255.3,50.4,3.3,223.0,19.3,8
2024-04-07,48.0,68.0,12.0,22.0,36.0,34.0,SEDANG,93.2,77.5,77.1,76.6,0.0,0,0.0,12.1,11.2,323.2,51.1,3.9,237.8,20.6,9
2024-04-08,50.0,65.0,13.0,19.0,44.0,31.0,SEDANG,92.7,78.1,74.7,75.9,0.0,0,0.0,10.5,8.1,312.4,48.9,3.8,272.1,23.6,10
2024-04-09,40.0,62.0,15.0,20.0,34.0,24.0,SEDANG,89.6,78.8,79.0,75.4,0.009,100,8.33,28.9,12.8,259.0,53.1,3.9,222.6,19.3,9
2024-04-10,55.0,76.0,14.0,26.0,37.0,34.0,SEDANG,94.5,77.0,79.0,75.8,0.027,100,4.17,21.9,12.8,40.4,50.8,3.8,259.7,22.3,9
2024-04-11,40.0,54.0,10.0,18.0,31.0,26.0,SEDANG,90.9,78.8,77.6,76.3,0.0,0,0.0,14.3,9.7,17.5,48.0,4.3,226.5,19.6,8
2024-04-12,24.0,45.0,9.0,15.0,30.0,24.0,BAIK,88.9,77.0,88.7,76.8,1.617,100,16.67,23.0,12.8,93.0,67.4,3.1,202.1,17.6,8
2024-04-13,33.0,53.0,10.0,20.0,31.0,29.0,SEDANG,92.7,76.5,78.7,76.8,0.003,100,4.17,20.8,13.1,29.6,49.9,3.7,225.4,19.5,8
2024-04-14,27.0,47.0,9.0,17.0,34.0,23.0,BAIK,90.9,78.1,81.8,76.6,0.011,100,4.17,17.2,13.8,242.7,61.2,3.8,223.7,19.3,8
2024-04-15,27.0,46.0,9.0,19.0,27.0,25.0,BAIK,91.7,78.8,77.4,76.7,0.038,100,4.17,15.2,12.8,63.9,50.5,4.3,219.1,19.0,8
2024-04-16,32.0,52.0,13.0,17.0,25.0,20.0,SEDANG,93.3,79.3,73.9,77.2,0.0,0,0.0,18.1,16.6,84.7,43.1,4.3,246.0,21.1,8
2024-04-17,46.0,69.0,12.0,21.0,35.0,32.0,SEDANG,92.7,74.5,79.6,76.7,1.039,100,4.17,28.9,18.6,277.4,58.0,4.0,245.2,21.3,8
2024-04-18,44.0,60.0,11.0,24.0,33.0,37.0,SEDANG,93.9,77.0,77.5,75.7,0.012,100,8.33,27.7,15.7,256.6,54.6,3.9,250.2,21.6,9
2024-04-19,41.0,60.0,14.0,21.0,25.0,38.0,SEDANG,91.4,77.5,76.8,76.0,0.0,0,0.0,14.3,12.5,85.1,49.9,3.9,201.0,17.4,6
2024-04-20,57.0,77.0,20.0,22.0,24.0,33.0,SEDANG,93.2,77.5,77.4,76.8,0.002,100,4.17,18.1,13.5,63.8,46.6,3.5,189.8,16.5,7
2024-04-21,40.0,52.0,13.0,18.0,24.0,25.0,SEDANG,90.1,78.8,81.2,77.2,0.007,100,12.5,14.8,11.8,29.6,63.7,3.6,203.5,17.6,8
2024-04-22,53.0,71.0,13.0,22.0,23.0,40.0,SEDANG,92.8,78.1,73.5,76.4,0.0,0,0.0,13.9,12.4,37.6,48.6,3.7,236.6,20.4,8
2024-04-23,52.0,70.0,14.0,25.0,17.0,41.0,SEDANG,90.3,80.1,80.2,77.4,0.001,100,4.17,20.8,13.6,44.1,51.4,3.6,184.8,16.1,7
2024-04-24,50.0,71.0,13.0,25.0,22.0,49.0,SEDANG,93.2,78.6,79.4,77.1,0.212,100,8.33,12.8,11.1,332.6,54.6,3.3,198.0,17.3,7
2024-04-25,52.0,69.0,11.0,23.0,31.0,51.0,SEDANG,88.4,79.3,81.3,77.4,0.341,100,12.5,12.5,9.7,69.5,59.6,3.5,160.7,14.1,7
2024-04-26,41.0,58.0,13.0,19.0,26.0,35.0,SEDANG,93.2,77.5,80.1,77.1,0.027,100,16.67,16.3,13.1,91.6,50.9,3.7,208.1,18.0,8
2024-04-27,53.0,73.0,19.0,22.0,20.0,34.0,SEDANG,93.4,78.8,82.5,77.3,0.039,100,12.5,19.7,17.6,119.0,53.8,3.5,159.0,13.7,6
2024-04-28,51.0,74.0,13.0,25.0,28.0,34.0,SEDANG,92.7,78.8,79.3,77.5,0.044,100,12.5,15.0,10.7,351.5,58.8,3.7,188.1,16.4,7
2024-04-29,50.0,65.0,13.0,17.0,28.0,28.0,SEDANG,95.0,81.1,73.7,77.8,0.0,0,0.0,20.8,14.5,65.2,43.7,4.0,239.5,20.8,9
2024-04-30,53.0,70.0,16.0,18.0,27.0,33.0,SEDANG,93.4,80.6,75.8,78.1,0.002,100,4.17,12.5,13.5,65.6,53.2,3.7,236.9,20.6,8
2024-01-09,51.0,68.0,58.0,16.0,18.0,53.0,SEDANG,91.1,77.0,79.2,75.6,0.0,0,0.0,12.3,15.7,249.0,52.5,4.0,225.7,19.5,8
2024-01-10,56.0,77.0,61.0,11.0,31.0,43.0,SEDANG,92.1,77.5,81.6,76.6,0.006,100,4.17,23.0,13.1,249.6,51.3,3.9,224.9,19.3,7
2024-01-11,44.0,54.0,56.0,11.0,19.0,27.0,SEDANG,90.9,77.5,87.2,77.0,1.61,100,12.5,14.3,15.9,269.2,58.8,3.8,181.7,15.7,7
2024-01-12,27.0,39.0,57.0,11.0,14.0,52.0,SEDANG,90.3,77.0,83.5,75.9,0.004,100,4.17,24.2,13.7,256.6,54.0,4.1,142.8,12.2,7
2024-01-13,35.0,54.0,57.0,10.0,16.0,28.0,SEDANG,89.6,77.0,82.3,75.8,0.103,100,8.33,14.3,12.8,262.7,52.2,4.2,182.3,15.8,7
2024-01-14,37.0,51.0,57.0,8.0,16.0,22.0,SEDANG,90.3,77.0,80.4,76.5,0.0,0,0.0,13.0,10.3,292.0,51.7,4.4,264.9,22.9,9
